"","b_asc_smlr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Hel_smlr","b_Rem_smlr","b_Vdc_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonMale_smlr","b_Chl_Yes_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_asc_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Hel_grtr","b_Rem_grtr","b_Vdc_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonMale_grtr","b_Chl_Yes_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr"
"b_Chl_Yes_smlr",-0.00611370343350089,0.000164378882107864,0.000497281030539707,-0.000717150366075221,0.00208533775273046,0.00144687452559101,0.00610961264562567,-0.00216989894893249,-0.00212345640388287,-0.000440096846697175,-0.00206209699069697,-0.000805395988471327,-7.97767049310818e-05,0.00141061929396482,0.0160669622968648,0.000796075308361955,0.000492431444538649,-0.00417288175251596,0.00027001971978105,0.00129061544489174,0.000844040157333429,0.000320157123138843,0.000644611794802831,0.00347369918939134,-0.00156369461481297,-0.0014066324702004,0.000111424169581666,-0.000885023616279778,-0.000431941653584806,-0.00022266446012869,0.00073621165901544,0.00876586519432284,0.000838745385073914,0.000923158209851966
"b_Ngh_NonUrban_smlr",-0.0112620147243706,-0.001157319690141,-0.00127010932312715,0.0014331237869648,-0.00173506647091977,0.00152529785936606,-0.00169045735341034,0.000431787201262026,-0.000352829609280732,0.000639235873705743,0.000802879007039817,0.000263519822493327,0.000669517240195581,-0.0010132408001347,0.000796075308361962,0.0153150511458123,0.00088324721824718,-0.00699950424627754,-0.00108093464122044,-0.00107472818545388,0.000902926615744128,-0.000878056017437179,0.00142007616338488,-0.000472642571781103,0.000560296812408444,-0.000198544749687879,0.000234137551948649,0.000967233466692848,6.32214644377986e-05,0.000875961185859128,-0.000652762592935309,0.000768496053680752,0.00861508622737977,0.000302477048840271
"b_Rac_Other_smlr",-0.00932456660989551,0.000292879369913256,-0.000994607637246469,-0.00078108143085634,-0.00377418040870423,-0.000491059413661046,0.00153407679483208,0.00198924502317708,0.00447786490138081,0.000389933300468965,-1.24295421587753e-05,-5.21586345726133e-05,0.000796614488197793,-0.000831513266399918,0.000492431444538662,0.000883247218247182,0.0173708961982897,-0.00515510032346339,0.00059604278675353,-0.000891988913630512,-0.00047178040199533,-0.00109861373606869,-0.000211014582592263,0.00141831702895032,0.0015863942069917,0.00313862428028697,-0.00040230598243409,-3.51075228231101e-05,4.91934799482617e-05,0.000514599167792844,-0.000406812683812106,0.000729704432806333,0.00027870269944638,0.00995017280366156
"b_asc_grtr",0.0399267796832541,-0.00460265316214816,-0.0038426856707554,-0.00480301497654102,-0.0123064658224253,-0.00736994363927584,-0.0071629796598622,-0.0120772504065782,-0.0132177580107727,-0.00184948982268592,-0.00702990214764486,-7.95081569759012e-05,-0.00638884194263221,-0.00372349672847155,-0.00417288175251598,-0.00699950424627755,-0.00515510032346343,0.0951339995351809,-0.0116545050823878,-0.0103036209280429,-0.0139876825665701,-0.0295685703887462,-0.0168647798634592,-0.0170010160666483,-0.0245430230590526,-0.0258780715940284,-0.00582723882572453,-0.0164532510326098,-0.000372331247298934,-0.0193415460001548,-0.0078964263950261,-0.00981225171757791,-0.0136509643329787,-0.00783086669192285
"b_City_Midwest_grtr",-0.00449581179300418,0.0153547068542585,0.00433317144043164,0.0041503794066996,-0.00018267184676896,-0.000573041034821394,7.85700246202124e-05,0.00115628383283042,0.00184497555978824,-0.000135423687794221,0.00090746859615901,-0.000187632994491861,-0.0010423933006533,0.000383334259217413,0.000270019719781055,-0.00108093464122045,0.00059604278675353,-0.0116545050823877,0.0340826672191577,0.0104011543329042,0.0102842555702028,-0.000247518672110091,-0.000415232511672581,0.000745742081065957,0.000401064315801339,0.00127227605537592,-5.01373603358193e-05,0.000849462194174916,-0.000223802133898998,0.000131671982619063,-3.44673354745284e-05,0.00128382663760388,-0.00145010240075309,0.000928018285352552
"b_City_South_grtr",-0.00386249459752715,0.00433618925515361,0.0140711704865325,0.00411076123941831,0.00153569321571676,-0.000909521682293586,0.000296300514573361,0.000683904615458801,0.000151555798316956,8.18809371174027e-05,0.000727602178758414,0.000102715630307369,-0.000374353394401634,-0.000752975460961341,0.00129061544489174,-0.00107472818545388,-0.000891988913630509,-0.0103036209280429,0.0104011543329042,0.0304717339076842,0.010502389078335,0.00229502879352533,-0.00117052139474163,0.000159716039384721,0.000483675751905897,-0.000740103295758475,-0.000504969711336539,0.000764818191827506,0.000363890272228064,-0.000289955868438218,0.000390856078477563,0.00174972500945547,-0.000544321632677995,-0.000555961951344101
"b_City_Northeast_grtr",-0.00455673952810552,0.00418999767284826,0.00414836947302959,0.0133788939851062,0.000466829208553462,0.000342530845760364,0.000309705114585542,0.000865268994029873,0.000929075988642337,-0.000222105424211691,0.000532543676570752,-0.000192017313815715,-0.00144698418452657,-0.000276185782089604,0.000844040157333434,0.000902926615744124,-0.000471780401995332,-0.0139876825665701,0.0102842555702028,0.010502389078335,0.0300392326701128,0.00186252074597091,0.000508127295967224,-0.000833718439273523,0.000434652529600288,0.00165320866156218,-0.000535491467938533,0.00153733310106062,-0.000149139861406599,0.000365804260599759,0.0011371361656596,0.00119949950018439,0.00199895318651782,-0.00107284945386875
"b_Age_GenZ_grtr",-0.0116967684261672,-0.000355630565870096,0.00136710422667408,0.000430818695982004,0.0290043603348956,0.00635756572751281,0.00598355035486503,0.00193954055243044,0.00309529044382839,0.000318333139010829,5.30043093910777e-05,0.000385503735116399,0.0052087526539846,-0.00168682404646925,0.000320157123138842,-0.000878056017437203,-0.00109861373606871,-0.0295685703887459,-0.0002475186721101,0.0022950287935253,0.00186252074597089,0.0700838839742816,0.0152419367166496,0.0145430701712012,0.000317972875614309,0.00269450258361741,0.00233539319567128,-0.00165794601585959,0.000694237644485636,0.0123057328628764,-0.00304513904386451,0.00335080802291765,0.000687548470250329,-0.00389115235614228
"b_Age_Millenials_grtr",-0.00711804740746733,-0.000600293083882763,-0.00105657420814644,0.000301217238489481,0.00630485059688679,0.0104558329366964,0.00557507981138282,-8.1568490449932e-05,0.000429775504082356,0.00015653935501205,-9.88963734596629e-05,-5.46322473681504e-05,0.000666300321633274,-0.000411033316884435,0.000644611794802822,0.00142007616338487,-0.000211014582592273,-0.0168647798634592,-0.000415232511672584,-0.00117052139474164,0.000508127295967211,0.0152419367166496,0.0230555782090645,0.0130093341249913,-0.000538932913195081,0.00179446355416768,0.000634838651816674,-0.00044789870850277,-2.89407307507675e-05,0.00113842910152893,-0.00101147677216277,0.00157237202675756,0.0023889228635631,-0.00122761849724073
"b_Age_Older_grtr",-0.00714647509284827,-5.17591443308341e-06,0.000269602482774664,0.000419962548026487,0.00590442920177694,0.00557997336263874,0.0181001646743276,-0.000195020875036637,-9.46956477809777e-05,-0.000232138220711889,-6.93144694271683e-05,3.34984693868818e-05,-8.79909905961346e-05,-7.6410890466286e-05,0.00347369918939133,-0.000472642571781113,0.00141831702895032,-0.0170010160666484,0.000745742081065965,0.000159716039384716,-0.00083371843927353,0.0145430701712012,0.0130093341249913,0.046409589082147,-0.000487982167146299,-0.000559380235761705,-0.000989590391821888,-0.000133236345849791,0.000881470588642758,0.000965829294166902,0.000649508423507362,0.00836647815813673,-0.00221910660179637,0.000400862618944711
"b_Inc_Mid_grtr",-0.012111564995576,0.00123167883085745,0.000707741589071199,0.000887072860754909,0.00192294003035837,-0.000230320205938684,-0.000195128550268864,0.0193341124302433,0.0149617865093361,-0.0002023764823747,-7.86079202090463e-05,-0.000375273117213163,-0.00324801960814602,0.000351305433624698,-0.00156369461481297,0.000560296812408441,0.00158639420699171,-0.0245430230590525,0.000401064315801325,0.00048367575190587,0.00043465252960027,0.000317972875614382,-0.000538932913195064,-0.00048798216714629,0.0444831097782122,0.0343865294063342,-0.000332986624483339,0.000709696798009442,-0.000572806681914057,-0.0091145708456618,0.000890560273517036,-0.00329971085376321,0.000548860821490255,0.00229579870515112
"b_Inc_High_grtr",-0.0134461642813586,0.00197604481040837,0.000135009058541522,0.00100055190616601,0.00313562454633076,0.000332449482213394,-0.000111078800011753,0.0148644462700803,0.0209294002295894,-0.000179501611029541,0.00129569939556508,-0.000394933647830732,-0.00548070166284397,0.000690062127647442,-0.00140663247020041,-0.000198544749687869,0.00313862428028697,-0.0258780715940282,0.0012722760553759,-0.000740103295758504,0.00165320866156215,0.00269450258361744,0.00179446355416767,-0.00055938023576174,0.0343865294063342,0.0475551472383862,-0.000574561066380971,0.00337182937990983,-0.000650177688813341,-0.0152800635932979,0.00128539244921803,-0.00372239855326301,-0.000253554434889269,0.00418292770912199
"b_Hel_grtr",-0.00197986734590777,-9.04682012563067e-05,5.54253166001824e-05,-0.000183499453135173,0.00055371237769213,0.000267741495862191,-0.000227787079861815,-0.000206224463860319,-0.000234510119406799,0.00176179931702843,0.000542277085558304,-0.000205260737531651,6.57139198618594e-05,-0.000459279073412315,0.000111424169581673,0.000234137551948664,-0.000402305982434083,-0.00582723882572455,-5.0137360335816e-05,-0.000504969711336539,-0.00053549146793853,0.00233539319567129,0.000634838651816678,-0.000989590391821881,-0.000332986624483327,-0.000574561066380947,0.00458942735605386,0.00108397363462615,-0.00065052909766986,0.000387612457076044,-0.00095217534647125,-3.03937389960693e-05,0.000841006764409754,-0.000581452511003674
"b_Rem_grtr",-0.00686481684518694,0.000910523779489415,0.000581083137219503,0.000471065512471647,-4.12915162465409e-05,-0.000133716542195846,-1.85784158677358e-05,5.13470885644813e-05,0.00140984063673894,0.000437973940673911,0.0082349709918039,0.000115970197778457,0.000415363509078046,0.00125703817899093,-0.000885023616279764,0.000967233466692852,-3.51075228230942e-05,-0.0164532510326099,0.000849462194174939,0.00076481819182751,0.00153733310106063,-0.00165794601585951,-0.000447898708502741,-0.000133236345849768,0.000709696798009476,0.00337182937990991,0.00108397363462616,0.0190357776002608,0.000221488177979039,0.00241176737028371,0.00170173708949035,-0.0029945940413067,0.00187658700992977,0.00074029127507712
"b_Vdc_grtr",-9.3414948235634e-05,-0.000191090682580007,7.81906451831087e-05,-0.000196961317843864,0.000407380944117294,-4.05315486441568e-05,8.1393335185501e-05,-0.00036804342633513,-0.000372233355135687,-0.000209202705908309,0.000140878743188556,0.00142398950777111,-0.000221569881296941,6.31280520958553e-05,-0.000431941653584807,6.32214644377955e-05,4.91934799482622e-05,-0.000372331247298905,-0.000223802133898999,0.000363890272228062,-0.000149139861406603,0.000694237644485637,-2.894073075077e-05,0.000881470588642755,-0.000572806681914056,-0.00065017768881334,-0.00065052909766986,0.000221488177979034,0.00389377746786236,-0.0012866118099347,4.3017790595097e-05,-0.000554360487190232,-4.91892312652306e-05,-0.000386477263038103
"b_Edc_MoreBachelor_grtr",-0.00617659891938968,-0.0011967304325199,-0.000574073683775694,-0.00150207471334523,0.00533604499543303,0.000803001936597447,5.11994104010476e-05,-0.00317061304487355,-0.00556905643019395,-9.35656884394109e-05,0.000485834736851068,-0.00022911432130441,0.0128346952158056,1.98841057024229e-06,-0.000222664460128658,0.000875961185859113,0.000514599167792844,-0.0193415460001548,0.000131671982619078,-0.000289955868438215,0.000365804260599768,0.0123057328628764,0.00113842910152889,0.000965829294166903,-0.00911457084566184,-0.0152800635932979,0.000387612457076047,0.00241176737028372,-0.0012866118099347,0.0336553742698432,0.000760303274890455,0.000402090322186058,0.00129309582357047,0.00141447325300978
"b_Gen_NonMale_grtr",-0.00394602050917288,0.000458249037775054,-0.000580626465117809,-0.000182394496400485,-0.00169394606803268,-0.000398854191511885,-8.79381248687144e-05,0.000238364802571294,0.000605814289434696,-0.000314464036627483,0.0011781307756527,8.60920911683987e-05,8.70724927649543e-06,0.00803295465853066,0.000736211659015449,-0.000652762592935298,-0.000406812683812099,-0.00789642639502618,-3.44673354745156e-05,0.000390856078477566,0.00113713616565961,-0.00304513904386446,-0.00101147677216274,0.000649508423507381,0.000890560273517067,0.00128539244921809,-0.000952175346471247,0.00170173708949037,4.30177905950978e-05,0.000760303274890475,0.0187198289927777,0.001435217143764,-0.00135755043821647,-0.00145228477913389
"b_Chl_Yes_grtr",-0.00396296675555293,0.000211505964751457,0.00114179353515606,0.000750397569334137,0.000281139366962473,0.000703587943764421,0.00346175909542571,-0.0014168577684244,-0.00126438383867942,-3.94007436203719e-05,-0.000732352966215656,-0.000442960858869232,-0.000212111192044807,0.0006116377659904,0.00876586519432283,0.000768496053680751,0.000729704432806333,-0.00981225171757803,0.00128382663760388,0.00174972500945548,0.0011994995001844,0.00335080802291767,0.00157237202675756,0.00836647815813673,-0.0032997108537632,-0.00372239855326298,-3.03937389960726e-05,-0.0029945940413067,-0.000554360487190231,0.00040209032218606,0.00143521714376399,0.0197203459122736,0.000796647813522614,-0.000267245151890879
"b_Ngh_NonUrban_grtr",-0.00699954238628765,-0.00104817780212676,-0.000901102518969709,0.000954690489801187,-0.000925201181533004,0.00145145327540618,-0.000568463569487467,0.000498013323954749,-0.000264076231636805,0.00030248294948455,0.00096954295335911,8.12018459944764e-05,0.000864466734123469,-0.000665393730546105,0.000838745385073928,0.00861508622737975,0.000278702699446376,-0.0136509643329787,-0.00145010240075309,-0.000544321632678001,0.00199895318651783,0.000687548470250368,0.00238892286356312,-0.00221910660179636,0.00054886082149028,-0.000253554434889233,0.000841006764409748,0.00187658700992976,-4.91892312652287e-05,0.00129309582357045,-0.00135755043821648,0.000796647813522616,0.0180236639375029,0.000288159651356983
"b_Rac_Other_grtr",-0.00542968465699594,0.000796385634389848,-0.000743167549291626,-0.000409668326922972,-0.000924953192634474,-0.000159450882618213,0.00145195517490018,0.00146798501278602,0.00305323518927068,-0.000332603489376,-8.22306438154066e-05,6.85569636105141e-05,0.000613902063904305,-0.000444577290388697,0.000923158209851976,0.000302477048840263,0.00995017280366157,-0.00783086669192278,0.000928018285352546,-0.000555961951344112,-0.00107284945386876,-0.00389115235614228,-0.00122761849724072,0.000400862618944705,0.0022957987051511,0.004182927709122,-0.000581452511003678,0.000740291275077091,-0.000386477263038101,0.00141447325300975,-0.00145228477913391,-0.000267245151890879,0.000288159651356975,0.0227251299382109
