"","b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Hel_grtr","b_Vdc_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonMale_grtr","b_Chl_Yes_grtr","b_Ngh_NonUrban_grtr"
"b_Vdc_same",-0.00980417697834852,-0.0137218345749351,0.0151604775746812,-9.64447658386678e-07,0.0251409918598606,-0.0190522224865597,0.0444934146654674,-0.037851453762516,-0.075234200693874,-0.134072941882957,1,-0.0481877257756153,-0.00351443148523784,-0.063189341919149,0.00791315553323146,-0.0061470515797582,-0.00434277157580742,0.00635452089174202,0.000614096754821318,0.0133077805992219,-0.00704313209600996,0.0141781944658287,-0.016672366387011,-0.0334503166628348,-0.065768812690863,0.430114682341642,-0.0281660359017056,0.00111731227820745,-0.0331537028923253,0.00676150031172406
"b_Edc_MoreBachelor_same",-0.310861270546928,-0.0319271301445653,-0.0401882173516919,-0.040222653148774,0.227540225564922,-0.00161361298111457,0.0315156140191047,-0.191623903742883,-0.325830842062711,-0.00841239890187242,-0.0481877257756153,1,0.00669026595780798,-0.00420701935806381,0.0287490961057365,-0.172908624009523,-0.0145416148753773,-0.0138944100886744,-0.0161642853005501,0.118675664234536,-0.00106055858461918,0.016059590508951,-0.109604197600762,-0.168769491783341,-0.00356911463819472,-0.0214985766491295,0.507513000609467,-0.00175872933389728,0.00186294919443531,0.0115506231045356
"b_Gen_NonMale_same",-0.228234692241662,0.0263169079158233,0.00855678675429844,0.0336978766549577,-0.0751639661634013,-0.0195410412635375,0.00886551770210695,0.0412534706912022,0.0457233279230995,-0.0848680744539669,-0.00351443148523784,0.00669026595780798,1,0.133704831771491,-0.0656112893090164,-0.107190180109913,0.0121639307886558,0.00685067766944932,0.0177125723656989,-0.0393386182194677,-0.00802638766271555,0.00523616701070743,0.0189885745440999,0.022883737292474,-0.03986963038822,-0.00311178771021574,0.00529766250649274,0.441775835739271,0.0626631149702956,-0.0317401494384437
"b_Chl_Yes_same",-0.233965275204583,0.017397056331003,-0.0049813374728735,-0.0355544131987213,0.0653350577532219,0.109286162476551,0.291753749702201,-0.0862869328725351,-0.0888225925121278,-0.0310697202404352,-0.063189341919149,-0.00420701935806381,0.133704831771491,1,0.037530085322215,-0.117512256884574,0.00553984370322777,-0.00589811526349638,-0.0190328177375007,0.036230658486551,0.0522564537835805,0.112749071972187,-0.0420527749285769,-0.0465543420933005,-0.016293665742556,-0.0317256851308944,-0.00725205188523363,0.0685758525080534,0.448927824518677,0.0212974641330316
"b_Ngh_NonUrban_same",-0.319760733286441,-0.0504795269458679,-0.0360580138881729,0.0712587649917788,-0.0170741694921614,0.0731771243492355,-0.104471502142315,0.00142712877980476,-0.0171668615275652,0.0838492424625772,0.00791315553323146,0.0287490961057365,-0.0656112893090164,0.037530085322215,1,-0.15381129254679,-0.0234278050203097,-0.0151265162416734,0.0301244274491024,-0.011293255912048,0.0320024160165283,-0.0382991396820777,-0.00647105654539863,-0.0102102243637088,0.0431210361248263,0.00704195861035596,0.0180888822856686,-0.0363035770178372,0.022006667096762,0.451833423505483
"b_asc_grtr",0.493395585149729,-0.107725358446179,-0.103310866899798,-0.10941283135796,-0.164993968522971,-0.175022899219907,-0.130516470067379,-0.208520938501678,-0.207724591484903,-0.165076929863525,-0.0061470515797582,-0.172908624009523,-0.107190180109913,-0.117512256884574,-0.15381129254679,1,-0.221511604089877,-0.224803652448384,-0.242904233092127,-0.37616781454024,-0.411270885750288,-0.295354669109388,-0.362119447344908,-0.360732731415449,-0.292619589177598,-0.0487236141121588,-0.316041331709618,-0.223725681853154,-0.291007185330885,-0.303875334222445
"b_City_Midwest_grtr",-0.0992480113415358,0.4542961652144,0.148916709227994,0.144845614863829,-0.00766155081603739,-0.00697804587375861,0.00672721718577203,0.0228208468779193,0.0333552989004636,0.0151406771163882,-0.00434277157580742,-0.0145416148753773,0.0121639307886558,0.00553984370322777,-0.0234278050203097,-0.221511604089877,1,0.329107324704604,0.31663261786343,-0.0254526709545827,-0.0209163650938397,0.00847177683238539,0.0304503572638835,0.0531504938514462,0.0272621209189915,-0.019467617293932,-0.0236001628172018,0.023833135730052,0.0242992976646912,-0.0454307074944093
"b_City_South_grtr",-0.0979975069679153,0.151089785530368,0.440725279242315,0.164675511233025,-0.00106037469238041,0.0016265842305686,0.00488301857327444,0.025381696968416,0.0194812925050121,-0.0103896934490466,0.00635452089174202,-0.0138944100886744,0.00685067766944932,-0.00589811526349638,-0.0151265162416734,-0.224803652448384,0.329107324704604,1,0.357800849404395,0.0107029461374407,0.00813633363563058,0.00779355924247341,0.0434977026289563,0.0198725996285492,-0.031169053217795,0.00282465694647609,-0.0278216511303732,0.00314187104524353,0.00996316144436517,-0.0510311794695918
"b_City_Northeast_grtr",-0.10211623369995,0.144921672258129,0.16197819120165,0.431539278694233,-0.00552429986373345,-0.00108170190225307,-0.0186387936896708,0.013281902887256,0.0269453708337815,-0.0121058840343663,0.000614096754821318,-0.0161642853005501,0.0177125723656989,-0.0190328177375007,0.0301244274491024,-0.242904233092127,0.31663261786343,0.357800849404395,1,-0.00647871429717834,0.000835728735346097,-0.0297971247203969,0.0246765178808857,0.0577557104731744,-0.034234272326422,-0.0122644630637132,-0.0366871673533051,0.0316129259299515,-0.0166613999555427,0.076336144432956
"b_Age_GenZ_grtr",-0.163550778810726,-0.00935515952713618,-0.00081968217058755,-0.00616476147274842,0.578280992126278,0.14757184064485,0.124974250253446,0.0157208326018156,0.044821865045272,0.020095946289706,0.0133077805992219,0.118675664234536,-0.0393386182194677,0.036230658486551,-0.011293255912048,-0.37616781454024,-0.0254526709545827,0.0107029461374407,-0.00647871429717834,1,0.376781207426275,0.276070501726415,0.0249123825157721,0.0888111032220034,0.0340717486583368,0.0497871300561739,0.223137841294583,-0.0958896316515883,0.0926371636073398,-0.0389436874120915
"b_Age_Millenials_grtr",-0.161123219600695,-0.00688476205530474,0.0026153968392985,-5.99573444757748e-05,0.134386808708611,0.432283952546625,0.182969240802921,0.00695243203353408,0.0419654350344147,0.0108847193851931,-0.00704313209600996,-0.00106055858461918,-0.00802638766271555,0.0522564537835805,0.0320024160165283,-0.411270885750288,-0.0209163650938397,0.00813633363563058,0.000835728735346097,0.376781207426275,1,0.396704550506326,0.00654645326104911,0.0980625786132019,0.012080513626022,-0.00389757258781392,0.00447672841472686,-0.0261864890577704,0.102094491695147,0.0466921050288865
"b_Age_Older_grtr",-0.106513286621017,0.00579487276098753,0.00313116459998483,-0.0154383203402762,0.0950483032854744,0.155956504692879,0.352664925276475,0.00547942659094106,0.00297731604499299,-0.0100658774496158,0.0141781944658287,0.016059590508951,0.00523616701070743,0.112749071972187,-0.0382991396820777,-0.295354669109388,0.00847177683238539,0.00779355924247341,-0.0297971247203969,0.276070501726415,0.396704550506326,1,0.0020404131202796,-0.0067444935016983,-0.0315979260785572,0.0462728152576082,0.035196993867877,-0.00483244630193801,0.269656927092797,-0.0975725755482398
"b_Inc_Mid_grtr",-0.210476834514048,0.0244656399612422,0.0280722303636383,0.0122818929422566,0.0255495898594501,0.0105795615245666,0.00506715622757633,0.511342201251261,0.375357495041592,-0.00711820541459626,-0.016672366387011,-0.109604197600762,0.0189885745440999,-0.0420527749285769,-0.00647105654539863,-0.362119447344908,0.0304503572638835,0.0434977026289563,0.0246765178808857,0.0249123825157721,0.00654645326104911,0.0020404131202796,1,0.693710083386856,0.000993908965726693,-0.0579555333325191,-0.213961949999376,0.0507842397407402,-0.122377414766397,0.0120570733401419
"b_Inc_High_grtr",-0.202191367184926,0.0347449687203984,0.0191022292400172,0.026037228856415,0.0519510883950268,0.0467781807964456,-0.000876756188483124,0.363027464243679,0.472302536819892,0.000535162777240152,-0.0334503166628348,-0.168769491783341,0.022883737292474,-0.0465543420933005,-0.0102102243637088,-0.360732731415449,0.0531504938514462,0.0198725996285492,0.0577557104731744,0.0888111032220034,0.0980625786132019,-0.0067444935016983,0.693710083386856,1,0.00888407751066554,-0.0799662487871729,-0.350686386586212,0.066610692852408,-0.13080101738445,-0.00190148049580052
"b_Hel_grtr",-0.164177937614573,0.0159164631393715,-0.0136332304046358,-0.0152697372207546,0.0220967183808262,0.0106314201482635,-0.0174387946353953,-0.000403613288979188,0.00515802638044468,0.490895748769983,-0.065768812690863,-0.00356911463819472,-0.03986963038822,-0.016293665742556,0.0431210361248263,-0.292619589177598,0.0272621209189915,-0.031169053217795,-0.034234272326422,0.0340717486583368,0.012080513626022,-0.0315979260785572,0.000993908965726693,0.00888407751066554,1,-0.146682992089952,0.00181881095064981,-0.0883527985871293,-0.0446027014919681,0.0973729079621402
"b_Vdc_grtr",-0.00626734489963622,-0.00348668586949191,0.00783947901848348,0.0028818645244169,0.00985974472587357,-0.00666632433485075,0.0183346719278415,-0.0179489235914392,-0.0309303574936445,-0.0558411898002239,0.430114682341642,-0.0214985766491295,-0.00311178771021574,-0.0317256851308944,0.00704195861035596,-0.0487236141121588,-0.019467617293932,0.00282465694647609,-0.0122644630637132,0.0497871300561739,-0.00389757258781392,0.0462728152576082,-0.0579555333325191,-0.0799662487871729,-0.146682992089952,1,-0.0698075609469682,0.00406102713980209,-0.0385431366972108,0.00952839896585129
"b_Edc_MoreBachelor_grtr",-0.17244263389348,-0.0153866420035991,-0.0173509265604991,-0.0172322518244132,0.106530820300352,-0.00482629745692824,0.015977424276949,-0.0937376836610325,-0.152625081962382,0.00191864991241835,-0.0281660359017056,0.507513000609467,0.00529766250649274,-0.00725205188523363,0.0180888822856686,-0.316041331709618,-0.0236001628172018,-0.0278216511303732,-0.0366871673533051,0.223137841294583,0.00447672841472686,0.035196993867877,-0.213961949999376,-0.350686386586212,0.00181881095064981,-0.0698075609469682,1,0.0195101716074779,-0.00689160800724797,0.0465872066690159
"b_Gen_NonMale_grtr",-0.0883989526852202,0.0110038367636289,0.00619325435873938,0.0147503478931023,-0.0291229411549778,-0.00501996067214216,0.00432155066124309,0.0151249898616909,0.01469190335657,-0.042404281633079,0.00111731227820745,-0.00175872933389728,0.441775835739271,0.0685758525080534,-0.0363035770178372,-0.223725681853154,0.023833135730052,0.00314187104524353,0.0316129259299515,-0.0958896316515883,-0.0261864890577704,-0.00483244630193801,0.0507842397407402,0.066610692852408,-0.0883527985871293,0.00406102713980209,0.0195101716074779,1,0.10812524681658,-0.0728992557016964
"b_Chl_Yes_grtr",-0.108440013082767,0.00650052475860392,-0.0033509548200417,-0.0161369885309785,0.0293963416821477,0.0516972434270953,0.133240193925506,-0.0440430772686135,-0.0449464769612081,-0.0116099487673704,-0.0331537028923253,0.00186294919443531,0.0626631149702956,0.448927824518677,0.022006667096762,-0.291007185330885,0.0242992976646912,0.00996316144436517,-0.0166613999555427,0.0926371636073398,0.102094491695147,0.269656927092797,-0.122377414766397,-0.13080101738445,-0.0446027014919681,-0.0385431366972108,-0.00689160800724797,0.10812524681658,1,0.0239663455759739
"b_Ngh_NonUrban_grtr",-0.142310858197952,-0.0245817357862129,-0.0172742321592253,0.02813981650963,-0.0089448897842521,0.0332464887867061,-0.048416206419049,-0.00119879607100721,-0.00810911701218919,0.038907507492645,0.00676150031172406,0.0115506231045356,-0.0317401494384437,0.0212974641330316,0.451833423505483,-0.303875334222445,-0.0454307074944093,-0.0510311794695918,0.076336144432956,-0.0389436874120915,0.0466921050288865,-0.0975725755482398,0.0120570733401419,-0.00190148049580052,0.0973729079621402,0.00952839896585129,0.0465872066690159,-0.0728992557016964,0.0239663455759739,1
